from	to	score
CACNG8	MYO6	4e-04
CACNG8	AKAP5	0.000454
CACNG8	CACNA1I	0.000478
CACNG8	HTR3D	0.000543
CACNG8	HTR3E	0.000547
CACNG8	HTR3C	0.00055
CACNG8	PTK2B	0.000554
CACNG8	SHISA8	0.000555
CACNG8	PPP2R3B	0.000655
CACNG8	PPP2R5C	0.000667
CACNG8	CACNA1G	0.000669
CACNG8	PPP2R1B	0.00067
CACNG8	PPP2R2D	0.000671
CACNG8	PPP2R2C	0.000685
CACNG8	HTR3A	0.000724
CACNG8	CACNG2	0.000748
CACNG8	PPP1CB	0.000756
CACNG8	PPP1CC	0.000756
CACNG8	GRIN2C	0.000761
CACNG8	CAMK2A	0.000782
CACNG8	CACNA1H	0.000791
CACNG8	GRIN1	0.000799
CACNG8	CACNG5	8e-04
CACNG8	GRIN2A	0.000812
CACNG8	GRIN2B	0.000822
CACNG8	CNIH3	0.000917
CACNG8	CACNA1F	0.00092
CACNG8	CACNA1S	0.00092
CACNG8	GRIA3	0.000936
CACNG8	CACNG7	0.000944
CACNG8	SHISA9	0.000948
CACNG8	CACNA1D	0.000966
CACNG8	CNIH2	0.00099
CACNG8	GRIA1	0.000996
CTSK	PPP3CA	0.000408
CTSK	COL6A1	0.000412
CTSK	CASP3	0.000413
CTSK	SERPINB3	0.000424
CTSK	ESR1	0.000424
CTSK	IL17A	0.000427
CTSK	ADAMTS5	0.000431
CTSK	ASPN	0.000435
CTSK	BGN	0.000437
CTSK	PXDNL	0.000438
CTSK	FMOD	0.000446
CTSK	FN1	0.000447
CTSK	IGF1	0.000456
CTSK	DMP1	0.000461
CTSK	COL5A2	0.000461
CTSK	CTSS	0.000461
CTSK	THBS2	0.000464
CTSK	COL15A1	0.000471
CTSK	CTNNB1	0.000473
CTSK	MMP1	0.00048
CTSK	MMP14	0.000483
CTSK	COL10A1	0.000488
CTSK	COL18A1	0.000489
CTSK	CXCL12	0.000512
CTSK	POSTN	0.000524
CTSK	DKK1	0.00053
CTSK	JUN	0.00053
CTSK	AKT1	0.000535
CTSK	BMP2	0.000541
CTSK	ACTB	0.000579
CTSK	COL1A2	0.000594
CTSK	TNF	0.000607
CTSK	ACAN	0.00061
CTSK	IL6	0.000615
CTSK	GAPDH	0.000615
CTSK	ELN	0.000645
CTSK	PTH	0.000667
CTSK	SP7	0.000678
CTSK	COL3A1	0.000682
CTSK	MMP12	0.000689
CTSK	CTSB	0.000703
CTSK	MMP3	0.000712
CTSK	FOS	0.000725
CTSK	RUNX2	0.000765
CTSK	BGLAP	0.000768
CTSK	SPP1	0.000772
CTSK	CA2	0.000791
CTSK	MMP9	0.000886
CTSK	TNFSF11	0.000896
CTSK	NFATC1	0.000904
CTSK	CTSL	0.000908
CTSK	BCL2	0.000928
KCNH1	SCN9A	0.000407
KCNH1	KRT76	0.000466
KCNH1	GRIN2B	0.000486
KCNH1	KCNN4	0.000514
KCNH1	CAMK2A	0.000548
KCNH1	ORAI1	0.000559
KCNH1	LAMB3	0.000583
KCNH1	KCNAB3	0.000696
KCNH1	CALML4	0.000722
KCNH1	CALML6	0.000722
KCNH1	KCNAB2	0.000728
KCNH1	KCNAB1	0.000748
KCNH1	CALML5	0.000764
KCNH1	CALML3	0.000764
KCNH1	CALM3	0.000939
CRNN	TCHH	0.000417
CRNN	LCE5A	0.000457
CRNN	SBSN	0.000458
CRNN	SPRR1B	0.000475
CRNN	IVL	0.000478
CRNN	PGLYRP3	0.000482
CRNN	LCE3D	0.000492
CRNN	SPRR1A	0.000504
CRNN	KLK13	0.000507
CRNN	SCEL	0.000539
CRNN	LOR	0.000557
CRNN	RPTN	0.000591
CRNN	FLG	0.000591
CRNN	KRTDAP	0.000605
CRNN	SPINK5	0.000675
CRNN	SPINK7	0.000696
CRNN	KRT4	0.000704
CRNN	SPRR3	0.000722
CRNN	TGM3	0.000736
CRNN	CRCT1	0.000749
CRNN	KRT78	0.000758
CNIH3	COL5A2	0.000489
CNIH3	COL7A1	5e-04
CNIH3	HTR3E	0.00054
CNIH3	HTR3D	0.00054
CNIH3	PTK2B	0.00054
CNIH3	HTR3C	0.00054
CNIH3	COL4A6	0.000545
CNIH3	SHISA8	0.000555
CNIH3	ADAMTS14	0.000562
CNIH3	HTR3A	0.00072
CNIH3	CNIH2	0.000728
CNIH3	GRIN2C	0.000736
CNIH3	GRIN1	0.000744
CNIH3	GRIN2B	0.000756
CNIH3	GRIN2A	0.000758
CNIH3	CACNG5	0.000774
CNIH3	CACNG7	0.00078
CNIH3	CACNG2	0.000834
CNIH3	SHISA9	0.00084
CNIH3	GRIA3	0.000953
CNIH3	GRIA1	0.000958
GALM	GAPDH	0.000454
GALM	PGGHG	0.000864
GALM	HKDC1	0.000912
GALM	AKR1B10	0.000913
GALM	AKR1B1	0.000927
GALM	GLB1	0.00093
MEIS1	ZIC2	4e-04
MEIS1	HAND2	0.000402
MEIS1	OSR2	0.000433
MEIS1	WT1	0.000434
MEIS1	EMX2	0.000435
MEIS1	FOXC1	0.000437
MEIS1	MYC	0.000448
MEIS1	HOXD8	0.000449
MEIS1	SOX2	0.000462
MEIS1	TBX5	0.000464
MEIS1	HOXC4	0.000504
MEIS1	IL6	0.000509
MEIS1	OTX2	0.000529
MEIS1	GFI1	0.000531
MEIS1	HOXA13	0.000587
MEIS1	HOXC9	0.00059
MEIS1	HOXB6	0.000633
MEIS1	HOXA3	0.000649
MEIS1	PBX2	0.00068
MEIS1	PBX3	0.000703
MEIS1	EZH2	0.000703
MEIS1	PAX6	0.000761
MEIS1	HOXB3	0.000798
MEIS1	HOXA10	0.000863
MEIS1	HOXB13	0.000964
MEIS1	MEIS2	0.00099
MEIS1	HOXA9	0.000998
MEIS1	PBX1	0.000999
ATP10D	TMEM30B	0.00087
ATP10D	ATP8B1	0.000911
ATP10D	ATP8A1	0.000918
ATP10D	ATP11A	0.000919
ATP10D	ATP10A	0.000939
ATP10D	ATP10B	0.000939
SFRP2	AKT1	0.000404
SFRP2	PAX6	0.000406
SFRP2	IHH	0.000414
SFRP2	CRABP1	0.000423
SFRP2	COL3A1	0.000427
SFRP2	SOX2	0.00043
SFRP2	MYC	0.00043
SFRP2	CXCL12	0.000435
SFRP2	ASPN	0.000437
SFRP2	RUNX2	0.00044
SFRP2	KRT17	0.000442
SFRP2	IGF1	0.000447
SFRP2	COL11A1	0.000456
SFRP2	POSTN	0.000469
SFRP2	COL1A2	0.000469
SFRP2	SHH	0.000495
SFRP2	MSX1	0.000561
SFRP2	BMP1	0.00077
SFRP2	CTNNB1	0.000838
SFRP2	DKK1	0.000848
SFRP2	WNT5B	0.000853
HAPLN1	ADAMTS4	0.000401
HAPLN1	DCX	0.000401
HAPLN1	ASPN	0.000403
HAPLN1	FMOD	0.00045
HAPLN1	BGN	0.00046
HAPLN1	BCAN	0.00046
HAPLN1	POSTN	0.000468
HAPLN1	LAMA1	0.000477
HAPLN1	COL10A1	0.000497
HAPLN1	CD44	0.000529
HAPLN1	COL9A3	0.000562
HAPLN1	IHH	0.000585
HAPLN1	MATN3	0.000605
HAPLN1	COL11A2	0.000702
HAPLN1	COL2A1	0.000755
HAPLN1	COL9A2	0.000783
HAPLN1	COL11A1	0.000811
HAPLN1	COL9A1	0.000839
HAPLN1	ACAN	0.000981
IQGAP2	IGF1	0.000405
IQGAP2	AKT1	0.000517
IQGAP2	CTNNB1	0.000578
IQGAP2	CALML6	0.000892
IQGAP2	CALML4	0.000895
IQGAP2	CALML5	0.000919
IQGAP2	CALML3	0.000924
IQGAP2	CALM3	0.000938
FEM1C	CAPN5	0.000486
FEM1C	HIF1A	0.000513
FEM1C	ZSWIM5	0.000576
FEM1C	ZYG11A	0.000596
FEM1C	ELOC	0.000807
FEM1C	ASB4	9e-04
FEM1C	PRAME	0.000914
FEM1C	ZYG11B	0.000922
FEM1C	FEM1B	0.000923
FEM1C	ZER1	0.000924
FEM1C	KLHDC10	0.000931
FEM1C	KLHDC3	0.000941
FEM1C	KLHDC2	0.000943
FEM1C	CUL2	0.000984
SPINK7	A2ML1	0.000405
SPINK7	SPRR1A	0.000418
SPINK7	CRCT1	0.000428
SPINK7	SPINK9	0.00043
SPINK7	SCEL	0.00043
SPINK7	SPRR3	0.000441
SPINK7	TMPRSS11A	0.000447
SPINK7	SBSN	0.000495
SPINK7	KLK13	0.00053
SPINK7	KRTDAP	0.000543
SPINK7	LCE3D	0.000557
SPINK7	KRT78	0.000588
SPINK7	SPINK6	0.000626
SPINK7	SPINK5	0.00064
FGF18	HAND2	0.000407
FGF18	POSTN	0.000419
FGF18	CXCL1	0.00042
FGF18	MMP1	0.000422
FGF18	SP7	0.000423
FGF18	CD9	0.000423
FGF18	FOS	0.000426
FGF18	GDF5	0.000437
FGF18	OTX2	0.000439
FGF18	PTGS2	0.000448
FGF18	MEIS2	0.000449
FGF18	BCL2	0.000452
FGF18	FGF17	0.000453
FGF18	PTEN	0.000461
FGF18	SMAD3	0.000461
FGF18	MMP3	0.000468
FGF18	TNFSF11	0.000474
FGF18	VCAM1	0.000475
FGF18	ESR1	0.000478
FGF18	FGF8	0.000479
FGF18	CASP3	0.000479
FGF18	CCL3	0.000483
FGF18	MSX1	5e-04
FGF18	JUN	0.000505
FGF18	IL17A	0.000507
FGF18	DKK1	0.000508
FGF18	PLG	0.000511
FGF18	CXCL10	0.000513
FGF18	PAX6	0.000516
FGF18	BGLAP	0.000517
FGF18	CXCR4	0.000517
FGF18	ACTB	0.000521
FGF18	IL13	0.000523
FGF18	CCL5	0.000525
FGF18	TGFB2	0.000526
FGF18	PXDNL	0.000529
FGF18	EDN1	0.000531
FGF18	MYC	0.000533
FGF18	SPP1	0.000542
FGF18	FGF16	0.000546
FGF18	ACAN	0.000553
FGF18	GAPDH	0.000573
FGF18	HIF1A	0.000584
FGF18	IL10	0.000585
FGF18	FGF3	0.000587
FGF18	FGF9	0.000589
FGF18	RUNX2	0.00059
FGF18	CSF2	0.000591
FGF18	CALML6	0.000594
FGF18	CALML5	0.000594
FGF18	SOX2	0.000594
FGF18	CALML4	0.000594
FGF18	CALML3	0.000595
FGF18	FGF5	0.000596
FGF18	PTH	0.000598
FGF18	MMP9	0.000599
FGF18	CALM3	0.000601
FGF18	CCN2	0.000601
FGF18	IHH	0.000602
FGF18	BMP7	0.000613
FGF18	BGN	0.000617
FGF18	CXCL12	0.000619
FGF18	IGF2	0.000636
FGF18	AGT	0.000649
FGF18	TNF	0.000655
FGF18	BDNF	0.000657
FGF18	AKT1	0.000663
FGF18	PTX3	0.000668
FGF18	ELN	0.000677
FGF18	CTNNB1	0.000686
FGF18	COL18A1	0.000688
FGF18	NGF	0.000701
FGF18	IL6	0.000704
FGF18	PECAM1	0.000728
FGF18	CXCL8	0.000752
FGF18	ALB	0.000754
FGF18	IGF1	0.000797
FGF18	FN1	8e-04
FGF18	BMP2	0.000801
FGF18	SHH	0.000813
FGF18	INS	0.000822
FGF18	CD44	0.000874
FGF18	EGFR	0.000931
FGF18	FGFBP1	0.000946
FGF18	HSPG2	0.00097
FGF18	FGFR2	0.000999
SLC18B1	PANX2	0.000443
SLC18B1	DMRTA2	0.000444
EGFR	IL18	4e-04
EGFR	YTHDF1	4e-04
EGFR	MAGEA3	0.000404
EGFR	GJB1	0.000405
EGFR	HSPG2	0.000407
EGFR	FOXC1	0.000408
EGFR	IHH	0.000408
EGFR	GAGE12G	0.00042
EGFR	ADAM12	0.000424
EGFR	LAMA3	0.000428
EGFR	LAMB3	0.000429
EGFR	IRAK1	0.000431
EGFR	TTN	0.000432
EGFR	KRT6A	0.000432
EGFR	CTAG1B	0.000432
EGFR	ANK3	0.000434
EGFR	S100A7	0.000441
EGFR	KCNE1	0.000447
EGFR	CXCL10	0.000447
EGFR	BMP2	0.000455
EGFR	CXCL1	0.000455
EGFR	HMGA2	0.000459
EGFR	GLI2	0.000461
EGFR	SERPINB2	0.00047
EGFR	COL3A1	0.000472
EGFR	COL9A3	0.000473
EGFR	PLG	0.000473
EGFR	GJA1	0.000473
EGFR	POSTN	0.000477
EGFR	TRPV4	0.000477
EGFR	IL17A	0.000479
EGFR	PTPRH	0.000481
EGFR	TRPC1	0.000481
EGFR	NFATC4	0.000489
EGFR	DHFR2	0.000491
EGFR	A2M	0.000491
EGFR	HLA-A	0.000493
EGFR	TRPV1	0.000495
EGFR	SERPINB5	0.000496
EGFR	PTS	0.000503
EGFR	WT1	0.000505
EGFR	COL5A2	0.000507
EGFR	DRD2	0.000508
EGFR	FURIN	0.000509
EGFR	MMP12	0.000513
EGFR	HOXC10	0.00052
EGFR	TRPC6	0.000522
EGFR	PAX6	0.000525
EGFR	CXCL13	0.000532
EGFR	VCAM1	0.000532
EGFR	S100A6	0.000533
EGFR	DKK1	0.000535
EGFR	PLEC	0.000544
EGFR	GRIN2B	0.000545
EGFR	PPP2R5C	0.000551
EGFR	AGT	0.000551
EGFR	IL33	0.000552
EGFR	PPP2R1B	0.000554
EGFR	DDR2	0.000556
EGFR	ALDH3A2	0.000564
EGFR	ITGA2	0.000567
EGFR	GCLC	0.00057
EGFR	BMP7	0.000575
EGFR	KLK3	0.00058
EGFR	ALDH1A1	0.000582
EGFR	ACE2	0.000583
EGFR	PLAU	0.000589
EGFR	COL17A1	0.000589
EGFR	SMAD3	0.000589
EGFR	COL1A2	0.000591
EGFR	PECAM1	0.000595
EGFR	IL1R1	0.000596
EGFR	RUNX2	0.000607
EGFR	FGFR2	0.000608
EGFR	CA9	0.000614
EGFR	SPINK6	0.000616
EGFR	CTSB	0.000619
EGFR	CCK	0.000627
EGFR	CXCR4	0.000627
EGFR	ELN	0.00063
EGFR	BGN	0.00063
EGFR	SOX10	0.000637
EGFR	COL18A1	0.00064
EGFR	CCL5	0.000644
EGFR	EDN1	0.000648
EGFR	KRT7	0.000663
EGFR	TRPV3	0.000666
EGFR	ADAM17	0.000679
EGFR	S100A12	0.000691
EGFR	MMP1	0.000694
EGFR	TIMP4	7e-04
EGFR	IGF2BP2	0.000707
EGFR	TGFB2	0.000711
EGFR	MSLN	0.000715
EGFR	SNCA	0.000728
EGFR	LCN2	0.000729
EGFR	MMP3	0.000737
EGFR	EZH2	0.000741
EGFR	PXDNL	0.000743
EGFR	BSG	0.000744
EGFR	CASP3	0.000747
EGFR	IL22	0.000749
EGFR	KRT8	0.000754
EGFR	TNFSF11	0.000756
EGFR	SOX2	0.000758
EGFR	STAP2	0.00076
EGFR	KRT17	0.000772
EGFR	SHH	0.000777
EGFR	MMP14	0.000787
EGFR	AKT1	0.000792
EGFR	CXCL8	0.000792
EGFR	CCN2	0.000799
EGFR	ALB	0.000808
EGFR	CALML6	0.000809
EGFR	CALML4	0.000809
EGFR	IL13	0.000809
EGFR	CALML5	0.00081
EGFR	AKAP12	0.00081
EGFR	CALML3	0.000811
EGFR	SPP1	0.000812
EGFR	S100A10	0.000819
EGFR	MMP9	0.000827
EGFR	PTK2B	0.000835
EGFR	PTGS2	0.000836
EGFR	BCL2	0.000839
EGFR	ACTB	0.000839
EGFR	CSF2	0.000842
EGFR	JUP	0.000847
EGFR	IGF2	0.000854
EGFR	CALM3	0.000859
EGFR	FGF13	0.000871
EGFR	JUN	0.000871
EGFR	CD9	0.000873
EGFR	MYC	0.000875
EGFR	BDNF	0.000877
EGFR	SFN	0.000884
EGFR	TNF	0.00089
EGFR	NGF	0.000892
EGFR	PLAUR	0.000896
EGFR	CXCL12	0.000897
EGFR	IL10	0.000899
EGFR	FGF8	0.00092
EGFR	FGF5	0.000922
EGFR	FGF17	0.000922
EGFR	FGF16	0.000927
EGFR	FGF9	0.000928
EGFR	FGF3	0.000928
EGFR	PRKCA	0.000932
EGFR	HIF1A	0.000934
EGFR	FOS	0.00094
EGFR	FN1	0.000944
EGFR	GAPDH	0.000955
EGFR	ANXA2	0.000958
EGFR	PTEN	0.000969
EGFR	IL6	0.000979
EGFR	IGFBP3	0.000981
EGFR	ESR1	0.000988
EGFR	IGF1	0.000991
EGFR	INS	0.000992
EGFR	CTNNB1	0.000998
EGFR	CD44	0.000998
EGFR	BTC	0.000999
IGFBP1	GAPDH	0.000402
IGFBP1	ANXA2	0.000425
IGFBP1	PTX3	0.000426
IGFBP1	CXCL8	0.00043
IGFBP1	MMP9	0.000431
IGFBP1	TNF	0.000432
IGFBP1	IGF2BP1	0.000434
IGFBP1	ESR1	0.000476
IGFBP1	DKK1	0.000485
IGFBP1	AKT1	0.000506
IGFBP1	HOXA10	0.000522
IGFBP1	MMP1	0.000535
IGFBP1	JUN	0.000553
IGFBP1	A2M	0.000585
IGFBP1	ALB	0.000642
IGFBP1	IL6	0.000657
IGFBP1	IGFBP3	0.000736
IGFBP1	FN1	0.000756
IGFBP1	INS	0.000994
IGFBP1	IGF2	0.000999
IGFBP1	IGF1	0.000999
OR1K1	KLK8	0.000424
MMP10	GAPDH	0.000401
MMP10	CXCL5	0.000404
MMP10	ADAMTS3	0.000405
MMP10	TTN	0.000406
MMP10	IGF2BP1	0.000408
MMP10	PRSS1	0.000427
MMP10	CSF2	0.000435
MMP10	COL1A2	0.000438
MMP10	PTGS2	0.000442
MMP10	DPP4	0.000465
MMP10	CTRB1	0.000466
MMP10	SERPINH1	0.00047
MMP10	TNF	0.000472
MMP10	CXCL1	0.000486
MMP10	CA9	0.000517
MMP10	IL6	0.000565
MMP10	A2M	6e-04
MMP10	BCAN	0.000613
MMP10	PLAU	0.000615
MMP10	PLG	0.00062
MMP10	MMP9	0.000624
MMP10	TIMP4	0.000661
MMP10	COL7A1	0.000667
MMP10	ELN	0.000667
MMP10	CXCL8	0.000669
MMP10	MMP1	0.000789
MMP10	FN1	0.000846
MMP10	MMP3	0.000973
IL18	CTNNB1	4e-04
IL18	MYC	0.000405
IL18	ADAM17	0.00041
IL18	GPX2	0.000414
IL18	DPP4	0.000419
IL18	TGFB2	0.00042
IL18	S100A12	0.000423
IL18	FOS	0.000428
IL18	CCK	0.000431
IL18	MMP1	0.000435
IL18	EDN1	0.000451
IL18	CD44	0.00046
IL18	FN1	0.000461
IL18	CXCL13	0.000476
IL18	NGF	0.000476
IL18	CXCR4	0.000478
IL18	NOS2	0.000479
IL18	ELANE	0.000479
IL18	HIF1A	0.00048
IL18	SPP1	0.000482
IL18	BDNF	0.000482
IL18	IGFBP3	0.000483
IL18	MMP3	0.000489
IL18	PXDNL	0.000507
IL18	CXCL5	0.000519
IL18	AGT	0.000524
IL18	CTSS	0.000525
IL18	BCL2	0.000552
IL18	ACE2	0.000576
IL18	IL17F	0.000578
IL18	AKT1	0.000581
IL18	ACTB	0.000593
IL18	CTSB	0.000597
IL18	IL1F10	0.000602
IL18	VCAM1	0.000609
IL18	MMP9	0.000615
IL18	GAPDH	0.000622
IL18	IGF1	0.000629
IL18	ALB	0.00063
IL18	CASP3	0.000639
IL18	SIGIRR	0.000653
IL18	TNFSF11	0.000678
IL18	IL1R2	0.000693
IL18	CXCL9	0.000705
IL18	PTGS2	0.000714
IL18	CXCL12	0.000718
IL18	INS	0.000721
IL18	LCN2	0.00073
IL18	CCL20	0.000752
IL18	IL1RAP	0.000818
IL18	IL17A	0.000835
IL18	IRAK1	0.000835
IL18	IL22	0.000837
IL18	CXCL2	0.000841
IL18	CCL5	0.000858
IL18	CCL3	0.00086
IL18	CXCL10	0.000862
IL18	IL33	0.000869
IL18	CSF2	0.000897
IL18	IL13	0.000916
IL18	CXCL1	0.000918
IL18	CXCL8	0.000926
IL18	JUN	0.000952
IL18	IL10	0.000955
IL18	TNF	0.000961
IL18	IL1R1	0.000965
IL18	IL6	0.00097
PTS	INS	0.000507
PTS	AKT1	0.000523
PTS	FN1	0.000535
PTS	PTEN	0.000571
PTS	DHFR2	0.000588
PTS	TH	0.000589
PTS	PTPRH	0.000825
PTS	AKR1B10	0.000901
PTS	AKR1C3	0.000902
PTS	AKR1B1	0.000916
ANK3	STIM1	0.000402
ANK3	AKAP5	0.000403
ANK3	FURIN	0.000411
ANK3	TNF	0.000418
ANK3	TRPV2	0.000418
ANK3	MYC	0.000425
ANK3	TRPV6	0.000431
ANK3	ACTB	0.000435
ANK3	TRPV1	0.000447
ANK3	PARVB	0.00045
ANK3	NRXN1	0.000467
ANK3	RYR3	0.000472
ANK3	FN1	0.000474
ANK3	CTNNB1	0.000486
ANK3	GJA1	0.000489
ANK3	AKT1	0.000493
ANK3	TSPAN16	0.000495
ANK3	BCL2	0.000498
ANK3	BCAN	0.000507
ANK3	CAMTA2	0.000509
ANK3	ATP2B4	0.000512
ANK3	GRIA1	0.000522
ANK3	GRIN2B	0.000534
ANK3	KCNK2	0.000588
ANK3	TRPC3	0.000589
ANK3	MARCKS	0.000595
ANK3	CUL2	0.000598
ANK3	TAC1	0.000608
ANK3	ALB	0.000613
ANK3	SCN4A	0.000638
ANK3	PPP1CC	0.00064
ANK3	PLEC	0.000652
ANK3	GAPDH	0.000654
ANK3	SCN9A	0.000662
ANK3	TRPC6	0.000711
ANK3	TRPC4	0.000737
ANK3	TRPC1	0.000764
ANK3	PPP1CB	0.000771
ANK3	TRPV4	0.000775
ANK3	TRPM8	0.000801
ANK3	SCN10A	0.000806
ANK3	CALML6	0.000838
ANK3	CALML4	0.000838
ANK3	TRPV3	0.00085
ANK3	CALML3	0.000851
ANK3	CALML5	0.000851
ANK3	CALM3	0.000859
ANK3	ITPR2	0.000922
ANK3	TTN	0.000926
ANK3	ITPR1	0.000946
ANK3	ADD3	0.000979
ANK3	ITPR3	0.000979
ANK3	CD44	0.00098
DSC2	SOX2	0.00041
DSC2	KRT6A	0.000417
DSC2	IL6	0.00042
DSC2	KCNE1	0.000424
DSC2	TNNI3	0.000447
DSC2	CDSN	0.000451
DSC2	GJA5	0.000523
DSC2	SPRR2F	0.000529
DSC2	CTNNB1	0.000531
DSC2	SPRR2E	0.000554
DSC2	RPTN	0.000559
DSC2	SPRR2A	0.000568
DSC2	TTN	0.00057
DSC2	IVL	0.000587
DSC2	SPRR2G	0.000593
DSC2	DSC3	0.000597
DSC2	SPRR2D	0.000597
DSC2	SPRR2B	0.000606
DSC2	TCHH	0.000607
DSC2	LOR	0.000622
DSC2	DSG4	0.000627
DSC2	FLG	0.00064
DSC2	SPRR3	0.000641
DSC2	SPRR1A	0.000644
DSC2	SPRR1B	0.00065
DSC2	PERP	0.00068
DSC2	EVPL	0.00068
DSC2	PPL	7e-04
DSC2	RYR2	0.00077
DSC2	GJA1	0.000784
DSC2	PKP4	0.000793
DSC2	PKP3	0.00091
DSC2	JUP	0.000981
DSC2	DSP	0.000998
CAMK4	TRPC6	0.000405
CAMK4	NFATC1	0.000408
CAMK4	SCN9A	0.000408
CAMK4	GAPDH	0.000412
CAMK4	PDE1A	0.000413
CAMK4	JUN	0.000414
CAMK4	PPP3CA	0.000416
CAMK4	KLK6	0.000425
CAMK4	SNCA	0.000437
CAMK4	ITPR2	0.000441
CAMK4	GRIN2A	0.000452
CAMK4	KLK7	0.000462
CAMK4	ITPR3	0.000468
CAMK4	GRIA1	0.00047
CAMK4	GRIN2B	0.000478
CAMK4	SPRR1B	0.000491
CAMK4	FOS	0.000491
CAMK4	ITPR1	0.000518
CAMK4	AGT	0.000525
CAMK4	SYN3	0.000528
CAMK4	SYN2	0.000556
CAMK4	GLIS1	0.000559
CAMK4	BDNF	0.00059
CAMK4	SYN1	0.000627
CAMK4	ADCY1	0.000724
CAMK4	CAMK2A	0.000924
CAMK4	DCX	0.000929
CAMK4	CAMKK2	0.000945
CAMK4	CAMKK1	0.000947
CAMK4	CALML4	0.000998
CAMK4	CALML5	0.000998
CAMK4	CALML3	0.000998
CAMK4	CALML6	0.000998
CAMK4	CALM3	0.000998
GJA1	FGF13	0.000401
GJA1	CD44	0.000404
GJA1	TNFSF11	0.000405
GJA1	DKK1	0.000407
GJA1	BDNF	0.000409
GJA1	FGF3	0.00041
GJA1	DSC3	0.000412
GJA1	VCAM1	0.000413
GJA1	GJB5	0.000414
GJA1	RUNX2	0.000418
GJA1	BMP2	0.000419
GJA1	JUN	0.00042
GJA1	COL5A2	0.000422
GJA1	SPP1	0.000422
GJA1	FGF16	0.000431
GJA1	FGF9	0.000434
GJA1	NGF	0.000446
GJA1	COL6A1	0.000448
GJA1	KCNE1	0.000453
GJA1	GJC3	0.000456
GJA1	PERP	0.000457
GJA1	EDN1	0.000463
GJA1	PTGS2	0.00047
GJA1	COL1A2	0.000476
GJA1	BCL2	0.000478
GJA1	BGLAP	0.000479
GJA1	PANX2	0.000482
GJA1	GLUL	0.000486
GJA1	IGF1	0.000486
GJA1	CXCL12	0.000487
GJA1	MMP9	0.000489
GJA1	AKR1B1	0.000493
GJA1	HIF1A	0.000497
GJA1	INS	0.000501
GJA1	PECAM1	0.000506
GJA1	CASP3	0.000513
GJA1	TNF	0.000514
GJA1	CCN2	0.000516
GJA1	KRT3	0.000522
GJA1	FOS	0.000523
GJA1	IL6	0.000524
GJA1	PRKCA	0.000525
GJA1	ACTB	0.00053
GJA1	AGT	0.000535
GJA1	PXDNL	0.000545
GJA1	ITPR3	0.000563
GJA1	GJE1	0.000566
GJA1	ELN	0.000566
GJA1	ALB	0.000574
GJA1	MYO6	0.000583
GJA1	GAPDH	0.00061
GJA1	HAND2	0.00061
GJA1	SOX2	0.000612
GJA1	TBX5	0.000613
GJA1	TRPV4	0.000625
GJA1	RYR2	0.000631
GJA1	POSTN	0.000645
GJA1	GJB3	0.000664
GJA1	AKT1	0.000692
GJA1	CNST	0.000692
GJA1	ITPR1	0.000702
GJA1	FN1	0.000739
GJA1	GJD3	0.000753
GJA1	JUP	0.000761
GJA1	TNNI3	0.000773
GJA1	GJC2	0.000788
GJA1	CALM3	0.00081
GJA1	DSP	0.00084
GJA1	CALML5	0.000861
GJA1	CALML6	0.000861
GJA1	CALML4	0.000861
GJA1	CALML3	0.000862
GJA1	CTNNB1	0.00087
GJA1	GJA4	0.000935
GJA1	GJB2	0.000963
GJA1	GJB1	0.000968
GJA1	GJB6	0.000981
GJA1	GJC1	0.000993
GJA1	GJA5	0.000996
ITGB6	IGF2	0.000412
ITGB6	MMP14	0.000456
ITGB6	FBN2	0.000534
ITGB6	COL17A1	0.000572
ITGB6	ELN	0.000638
ITGB6	PRKCA	0.000676
ITGB6	COL9A2	0.000684
ITGB6	LAMA1	0.000692
ITGB6	COL9A3	0.000698
ITGB6	COL9A1	0.000704
ITGB6	MMP12	0.000714
ITGB6	SPP1	0.000715
ITGB6	COL2A1	0.000718
ITGB6	COL6A1	0.000722
ITGB6	PARVB	0.000722
ITGB6	COL4A6	0.000727
ITGB6	THBS2	0.000728
ITGB6	FBN1	0.000729
ITGB6	COL1A2	0.00075
ITGB6	S100A7	0.00078
ITGB6	LAMA3	0.000839
ITGB6	TGFB2	0.000861
ITGB6	LAMB3	0.000865
ITGB6	ACTB	0.000928
ITGB6	ITGA2	0.000974
ITGB6	FN1	0.000986
ADGRF4	C5orf46	0.000457
ADGRF4	WFDC5	0.000459
ADGRF4	ADGRA3	0.000511
ADGRF4	ADGRA1	0.000594
SERPINB3	GRIA1	4e-04
SERPINB3	KRT17	0.000403
SERPINB3	S100A12	0.000417
SERPINB3	C11orf54	0.000422
SERPINB3	S100A7A	0.000422
SERPINB3	S100A2	0.000425
SERPINB3	SFN	0.000429
SERPINB3	LGALS7	0.000431
SERPINB3	SPRR3	0.000448
SERPINB3	HLA-A	0.000458
SERPINB3	SPINK5	0.00047
SERPINB3	IVL	0.000476
SERPINB3	CASP14	0.000502
SERPINB3	SPRR2B	0.000503
SERPINB3	SERPINB5	0.000509
SERPINB3	KLK5	0.000519
SERPINB3	KRT16	0.000526
SERPINB3	SPRR1B	0.000543
SERPINB3	KRT6A	0.000588
SERPINB3	LGALS7B	0.000591
SERPINB3	GPR18	0.000608
SERPINB3	PLG	0.000614
